resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24807,1040,830,9,33,2,2,2,18,53,+7.729,5648093,53,3,1:37.332,216.298,1
24808,1040,1,131,44,1,3,3,15,53,+22.729,5663093,48,7,1:38.075,214.660,1
24809,1040,815,211,11,4,4,4,12,53,+30.558,5670922,52,8,1:38.141,214.515,1
24810,1040,817,4,3,5,5,5,10,53,+52.065,5692429,53,6,1:37.886,215.074,1
24811,1040,844,6,16,10,6,6,8,53,+1:02.186,5702550,47,11,1:39.053,212.540,1
24812,1040,839,4,31,7,7,7,6,53,+1:08.006,5708370,48,13,1:39.216,212.191,1
24813,1040,826,213,26,11,8,8,4,53,+1:08.740,5709104,48,12,1:39.133,212.369,1
24814,1040,842,213,10,9,9,9,2,53,+1:29.766,5730130,50,2,1:37.231,216.523,1
24815,1040,848,9,23,15,10,10,1,53,+1:37.860,5738224,51,9,1:38.377,214.001,1
24816,1040,841,51,99,17,11,11,0,52,\N,\N,44,16,1:39.766,211.021,11
24817,1040,825,210,20,18,12,12,0,52,\N,\N,52,17,1:40.380,209.731,11
24818,1040,20,6,5,14,13,13,0,52,\N,\N,46,14,1:39.588,211.398,11
24819,1040,8,51,7,19,14,14,0,52,\N,\N,37,10,1:38.858,212.960,11
24820,1040,846,1,4,8,15,15,0,52,\N,\N,50,5,1:37.377,216.198,11
24821,1040,849,3,6,20,16,16,0,52,\N,\N,47,18,1:41.044,208.352,11
24822,1040,154,210,8,16,17,17,0,52,\N,\N,44,15,1:39.614,211.343,11
24823,1040,847,3,63,13,18,18,0,52,\N,\N,52,4,1:37.352,216.254,11
24824,1040,832,1,55,6,\N,19,0,0,\N,\N,\N,0,\N,\N,3
24825,1040,840,211,18,12,\N,20,0,0,\N,\N,\N,0,\N,\N,4
24826,1041,1,131,44,2,1,1,25,60,1:35:49.641,5749641,58,2,1:28.145,210.253,1
24827,1041,830,9,33,3,2,2,19,60,+4.470,5754111,60,1,1:28.139,210.267,1
24828,1041,817,4,3,6,3,3,15,60,+14.613,5764254,53,3,1:29.584,206.876,1
24829,1041,815,211,11,9,4,4,12,60,+16.070,5765711,58,4,1:29.700,206.608,1
24830,1041,832,1,55,10,5,5,10,60,+21.905,5771546,53,6,1:30.129,205.625,1
24831,1041,842,213,10,12,6,6,8,60,+22.766,5772407,53,5,1:30.110,205.668,1
24832,1041,844,6,16,4,7,7,6,60,+30.814,5780455,54,10,1:30.712,204.303,1
24833,1041,807,211,27,20,8,8,4,60,+32.596,5782237,58,11,1:30.733,204.256,1
24834,1041,154,210,8,16,9,9,2,60,+39.081,5788722,54,14,1:31.562,202.407,1
24835,1041,841,51,99,14,10,10,1,60,+40.035,5789676,38,12,1:30.909,203.861,1
24836,1041,20,6,5,11,11,11,0,60,+40.810,5790451,43,7,1:30.408,204.990,1
24837,1041,8,51,7,19,12,12,0,60,+41.476,5791117,54,9,1:30.512,204.755,1
24838,1041,825,210,20,15,13,13,0,60,+49.585,5799226,37,8,1:30.456,204.881,1
24839,1041,849,3,6,18,14,14,0,60,+54.449,5804090,39,13,1:31.377,202.816,1
24840,1041,826,213,26,13,15,15,0,60,+55.588,5805229,41,16,1:32.214,200.975,1
24841,1041,846,1,4,8,\N,16,0,42,\N,\N,40,17,1:32.328,200.727,131
24842,1041,848,9,23,5,\N,17,0,23,\N,\N,9,18,1:32.330,200.723,21
24843,1041,839,4,31,7,\N,18,0,22,\N,\N,21,19,1:33.189,198.873,6
24844,1041,822,131,77,1,\N,19,0,18,\N,\N,8,15,1:31.884,201.697,131
24845,1041,847,3,63,17,\N,20,0,12,\N,\N,6,20,1:34.526,196.060,4
24846,1042,1,131,44,1,1,1,26,66,1:29:56.828,5396828,63,1,1:18.750,212.708,1
24847,1042,822,131,77,2,2,2,18,66,+25.592,5422420,66,2,1:19.345,211.113,1
24848,1042,830,9,33,3,3,3,15,66,+34.508,5431336,62,4,1:19.854,209.767,1
24849,1042,844,6,16,4,4,4,12,66,+1:05.312,5462140,66,7,1:20.408,208.322,1
24850,1042,842,213,10,9,5,5,10,65,\N,\N,65,9,1:20.551,207.952,11
24851,1042,832,1,55,7,6,6,8,65,\N,\N,65,6,1:20.268,208.685,11
24852,1042,815,211,11,5,7,7,6,65,\N,\N,49,11,1:20.802,207.306,11
24853,1042,839,4,31,11,8,8,4,65,\N,\N,61,12,1:20.859,207.160,11
24854,1042,817,4,3,10,9,9,2,65,\N,\N,61,14,1:20.906,207.040,11
24855,1042,20,6,5,15,10,10,1,65,\N,\N,62,10,1:20.731,207.489,11
24856,1042,8,51,7,16,11,11,0,65,\N,\N,60,15,1:21.058,206.652,11
24857,1042,848,9,23,6,12,12,0,65,\N,\N,61,5,1:19.890,209.673,11
24858,1042,846,1,4,8,13,13,0,65,\N,\N,65,3,1:19.360,211.073,11
24859,1042,847,3,63,14,14,14,0,65,\N,\N,62,13,1:20.882,207.101,11
24860,1042,841,51,99,17,15,15,0,65,\N,\N,46,20,1:21.893,204.544,11
24861,1042,825,210,20,19,16,16,0,65,\N,\N,63,16,1:21.460,205.632,11
24862,1042,154,210,8,18,17,17,0,65,\N,\N,59,17,1:21.664,205.118,11
24863,1042,849,3,6,20,18,18,0,64,\N,\N,53,19,1:21.859,204.629,12
24864,1042,826,213,26,13,19,19,0,64,\N,\N,59,8,1:20.449,208.216,12
24865,1042,840,211,18,12,\N,20,0,51,\N,\N,45,18,1:21.694,205.043,130
24866,1043,1,131,44,2,1,1,26,63,1:28:32.430,5312430,63,1,1:15.484,234.121,1
24867,1043,822,131,77,1,2,2,18,63,+5.783,5318213,63,2,1:15.902,232.831,1
24868,1043,817,4,3,5,3,3,15,63,+14.320,5326750,62,4,1:17.552,227.878,1
24869,1043,826,213,26,8,4,4,12,63,+15.141,5327571,62,6,1:17.666,227.543,1
24870,1043,844,6,16,7,5,5,10,63,+19.111,5331541,62,12,1:18.173,226.067,1
24871,1043,815,211,11,11,6,6,8,63,+19.652,5332082,49,9,1:18.084,226.325,1
24872,1043,832,1,55,10,7,7,6,63,+20.230,5332660,62,11,1:18.118,226.226,1
24873,1043,846,1,4,9,8,8,4,63,+21.131,5333561,63,8,1:18.069,226.368,1
24874,1043,8,51,7,18,9,9,2,63,+22.224,5334654,63,10,1:18.088,226.313,1
24875,1043,841,51,99,20,10,10,1,63,+26.398,5338828,61,15,1:18.794,224.286,1
24876,1043,849,3,6,19,11,11,0,63,+27.135,5339565,37,14,1:18.719,224.499,1
24877,1043,20,6,5,14,12,12,0,63,+28.453,5340883,44,7,1:17.767,227.248,1
24878,1043,840,211,18,15,13,13,0,63,+29.163,5341593,46,13,1:18.360,225.528,1
24879,1043,154,210,8,16,14,14,0,63,+32.935,5345365,45,17,1:18.822,224.206,1
24880,1043,848,9,23,6,15,15,0,63,+57.284,5369714,63,3,1:16.177,231.991,1
24881,1043,847,3,63,13,\N,16,0,51,\N,\N,43,16,1:18.811,224.237,3
24882,1043,830,9,33,3,\N,17,0,50,\N,\N,44,5,1:17.637,227.628,29
24883,1043,825,210,20,17,\N,18,0,47,\N,\N,45,18,1:19.273,222.930,139
24884,1043,839,4,31,12,\N,19,0,27,\N,\N,22,19,1:19.606,221.998,6
24885,1043,842,213,10,4,\N,20,0,8,\N,\N,5,20,1:20.403,219.797,34
24886,1044,1,131,44,6,1,1,25,58,1:42:19.313,6139313,56,6,1:39.413,193.302,1
24887,1044,815,211,11,3,2,2,18,58,+31.633,6170946,50,12,1:40.392,191.417,1
24888,1044,20,6,5,11,3,3,15,58,+31.960,6171273,53,8,1:39.662,192.819,1
24889,1044,844,6,16,12,4,4,12,58,+33.858,6173171,47,11,1:39.961,192.242,1
24890,1044,832,1,55,15,5,5,10,58,+34.363,6173676,56,4,1:38.754,194.592,1
24891,1044,830,9,33,2,6,6,8,58,+44.873,6184186,53,3,1:38.431,195.231,1
24892,1044,848,9,23,4,7,7,6,58,+46.484,6185797,54,5,1:39.099,193.915,1
24893,1044,846,1,4,14,8,8,5,58,+1:01.259,6200572,58,1,1:36.806,198.508,1
24894,1044,840,211,18,1,9,9,2,58,+1:12.353,6211666,55,10,1:39.921,192.319,1
24895,1044,817,4,3,5,10,10,1,58,+1:35.460,6234773,54,13,1:40.677,190.875,1
24896,1044,839,4,31,7,11,11,0,57,\N,\N,55,16,1:41.006,190.254,11
24897,1044,826,213,26,16,12,12,0,57,\N,\N,53,17,1:41.019,190.229,11
24898,1044,842,213,10,19,13,13,0,57,\N,\N,53,7,1:39.586,192.966,11
24899,1044,822,131,77,9,14,14,0,57,\N,\N,57,2,1:38.193,195.704,11
24900,1044,8,51,7,8,15,15,0,57,\N,\N,57,9,1:39.743,192.663,11
24901,1044,847,3,63,0,16,16,0,57,\N,\N,51,14,1:40.814,190.616,11
24902,1044,825,210,20,13,17,17,0,55,\N,\N,45,15,1:40.948,190.363,54
24903,1044,154,210,8,17,\N,18,0,49,\N,\N,38,18,1:43.281,186.063,130
24904,1044,849,3,6,0,\N,19,0,39,\N,\N,32,19,1:43.495,185.678,130
24905,1044,841,51,99,10,\N,20,0,11,\N,\N,11,20,1:51.122,172.934,6
24906,1045,1,131,44,1,1,1,25,57,2:59:47.515,10787515,38,3,1:32.864,209.803,1
24907,1045,830,9,33,3,2,2,19,57,+1.254,10788769,48,1,1:32.014,211.741,1
24908,1045,848,9,23,4,3,3,15,57,+8.005,10795520,41,10,1:33.684,207.967,1
24909,1045,846,1,4,9,4,4,12,57,+11.337,10798852,53,7,1:33.588,208.180,1
24910,1045,832,1,55,15,5,5,10,57,+11.787,10799302,46,5,1:33.411,208.575,1
24911,1045,842,213,10,8,6,6,8,57,+11.942,10799457,48,16,1:34.817,205.482,1
24912,1045,817,4,3,6,7,7,6,57,+19.368,10806883,38,2,1:32.827,209.887,1
24913,1045,822,131,77,2,8,8,4,57,+19.680,10807195,28,4,1:33.352,208.706,1
24914,1045,839,4,31,7,9,9,2,57,+22.803,10810318,37,13,1:34.354,206.490,1
24915,1045,844,6,16,12,10,10,1,56,\N,\N,44,8,1:33.625,208.098,11
24916,1045,826,213,26,10,11,11,0,56,\N,\N,35,12,1:34.141,206.957,11
24917,1045,847,3,63,14,12,12,0,56,\N,\N,47,17,1:35.042,204.995,11
24918,1045,20,6,5,11,13,13,0,56,\N,\N,41,11,1:33.861,207.575,11
24919,1045,849,3,6,20,14,14,0,56,\N,\N,39,15,1:34.591,205.973,11
24920,1045,8,51,7,17,15,15,0,56,\N,\N,43,6,1:33.573,208.213,11
24921,1045,841,51,99,16,16,16,0,56,\N,\N,22,14,1:34.536,206.092,11
24922,1045,825,210,20,18,17,17,0,56,\N,\N,29,18,1:35.241,204.567,11
24923,1045,815,211,11,5,18,18,0,53,\N,\N,40,9,1:33.629,208.089,5
24924,1045,840,211,18,13,\N,19,0,2,\N,\N,\N,0,\N,\N,4
24925,1045,154,210,8,19,\N,20,0,0,\N,\N,\N,0,\N,\N,4
24926,1046,815,211,11,5,1,1,25,87,1:31:15.114,5475114,69,3,0:56.789,224.599,1
24927,1046,839,4,31,11,2,2,18,87,+10.518,5485632,75,12,0:57.350,222.402,1
24928,1046,840,211,18,10,3,3,15,87,+11.869,5486983,85,14,0:57.388,222.255,1
24929,1046,832,1,55,8,4,4,12,87,+12.580,5487694,80,9,0:57.165,223.122,1
24930,1046,817,4,3,7,5,5,10,87,+13.330,5488444,57,6,0:56.979,223.850,1
24931,1046,848,9,23,12,6,6,8,87,+13.842,5488956,52,8,0:57.056,223.548,1
24932,1046,826,213,26,6,7,7,6,87,+14.534,5489648,80,7,0:57.001,223.764,1
24933,1046,822,131,77,1,8,8,4,87,+15.389,5490503,60,2,0:56.563,225.497,1
24934,1046,847,131,63,2,9,9,3,87,+18.556,5493670,80,1,0:55.404,230.214,1
24935,1046,846,1,4,19,10,10,1,87,+19.541,5494655,85,11,0:57.270,222.713,1
24936,1046,842,213,10,9,11,11,0,87,+20.527,5495641,53,10,0:57.220,222.908,1
24937,1046,20,6,5,13,12,12,0,87,+22.611,5497725,56,5,0:56.905,224.141,1
24938,1046,841,51,99,14,13,13,0,87,+24.111,5499225,56,4,0:56.887,224.212,1
24939,1046,8,51,7,18,14,14,0,87,+26.153,5501267,56,13,0:57.375,222.305,1
24940,1046,825,210,20,15,15,15,0,87,+32.370,5507484,57,16,0:57.516,221.760,1
24941,1046,851,3,89,17,16,16,0,87,+33.674,5508788,56,15,0:57.392,222.240,1
24942,1046,850,210,51,20,17,17,0,87,+36.858,5511972,56,17,0:57.742,220.892,1
24943,1046,849,3,6,16,\N,18,0,52,\N,\N,29,18,0:58.206,219.132,5
24944,1046,830,9,33,3,\N,19,0,0,\N,\N,\N,0,\N,\N,3
24945,1046,844,6,16,4,\N,20,0,0,\N,\N,\N,0,\N,\N,4
24946,1047,830,9,33,1,1,1,25,55,1:36:28.645,5788645,14,2,1:40.958,198.046,1
24947,1047,822,131,77,2,2,2,18,55,+15.976,5804621,40,3,1:41.131,197.707,1
24948,1047,1,131,44,3,3,3,15,55,+18.415,5807060,37,5,1:41.420,197.144,1
24949,1047,848,9,23,5,4,4,12,55,+19.987,5808632,42,4,1:41.227,197.520,1
24950,1047,846,1,4,4,5,5,10,55,+1:00.729,5849374,53,12,1:41.964,196.092,1
24951,1047,832,1,55,6,6,6,8,55,+1:05.662,5854307,48,11,1:41.947,196.125,1
24952,1047,817,4,3,11,7,7,7,55,+1:13.748,5862393,55,1,1:40.926,198.109,1
24953,1047,842,213,10,9,8,8,4,55,+1:29.718,5878363,53,15,1:42.474,195.116,1
24954,1047,839,4,31,10,9,9,2,55,+1:41.069,5799996,47,18,1:42.894,194.320,1
24955,1047,840,211,18,8,10,10,1,55,+1:42.738,5790314,41,9,1:41.866,196.281,1
24956,1047,826,213,26,7,11,11,0,54,\N,\N,47,17,1:42.704,194.679,11
24957,1047,8,51,7,15,12,12,0,54,\N,\N,53,14,1:42.148,195.739,11
24958,1047,844,6,16,12,13,13,0,54,\N,\N,24,10,1:41.908,196.200,11
24959,1047,20,6,5,13,14,14,0,54,\N,\N,37,6,1:41.475,197.037,11
24960,1047,847,3,63,16,15,15,0,54,\N,\N,54,20,1:43.328,193.504,11
24961,1047,841,51,99,14,16,16,0,54,\N,\N,29,7,1:41.675,196.650,11
24962,1047,849,3,6,18,17,17,0,54,\N,\N,49,16,1:42.497,195.073,11
24963,1047,825,210,20,20,18,18,0,54,\N,\N,50,13,1:41.999,196.025,11
24964,1047,850,210,51,17,19,19,0,53,\N,\N,50,8,1:41.707,196.588,12
24965,1047,815,211,11,19,\N,20,0,8,\N,\N,6,19,1:43.263,193.625,7
24966,1052,1,131,44,2,1,1,25,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1
24967,1052,830,9,33,1,2,2,18,56,+0.745,5524642,41,2,1:33.228,208.984,1
24968,1052,822,131,77,3,3,3,16,56,+37.383,5561280,56,1,1:32.090,211.566,1
24969,1052,846,1,4,7,4,4,12,56,+46.466,5570363,38,6,1:34.396,206.398,1
24970,1052,815,9,11,0,5,5,10,56,+52.047,5575944,44,3,1:33.970,207.334,1
24971,1052,844,6,16,4,6,6,8,56,+59.090,5582987,39,11,1:34.988,205.112,1
24972,1052,817,1,3,6,7,7,6,56,+66.004,5589901,36,10,1:34.932,205.233,1
24973,1052,832,6,55,8,8,8,4,56,+67.100,5590997,48,7,1:34.509,206.151,1
24974,1052,852,213,22,13,9,9,2,56,+85.692,5609589,38,8,1:34.761,205.603,1
24975,1052,840,117,18,10,10,10,1,56,+86.713,5610610,31,9,1:34.865,205.378,1
24976,1052,8,51,7,14,11,11,0,56,+88.864,5612761,45,14,1:35.192,204.672,1
24977,1052,841,51,99,12,12,12,0,55,\N,\N,32,13,1:35.122,204.823,11
24978,1052,839,214,31,16,13,13,0,55,\N,\N,33,15,1:35.250,204.548,11
24979,1052,847,3,63,15,14,14,0,55,\N,\N,40,12,1:35.036,205.008,11
24980,1052,20,117,5,20,15,15,0,55,\N,\N,26,16,1:35.566,203.871,11
24981,1052,854,210,47,18,16,16,0,55,\N,\N,38,18,1:36.134,202.667,11
24982,1052,842,213,10,5,17,17,0,52,\N,\N,48,5,1:34.090,207.069,31
24983,1052,849,3,6,17,18,18,0,51,\N,\N,16,19,1:36.602,201.685,31
24984,1052,4,214,14,9,\N,19,0,32,\N,\N,31,17,1:36.063,202.816,23
24985,1052,853,210,9,19,\N,20,0,0,\N,\N,\N,0,\N,\N,3
24986,1053,830,9,33,3,1,1,25,63,2:02:34.598,7354598,60,2,1:17.524,227.960,1
24987,1053,1,131,44,1,2,2,19,63,+22.000,7376598,60,1,1:16.702,230.403,1
24988,1053,846,1,4,7,3,3,15,63,+23.702,7378300,63,3,1:18.259,225.819,1
24989,1053,844,6,16,4,4,4,12,63,+25.579,7380177,60,6,1:18.379,225.473,1
24990,1053,832,6,55,11,5,5,10,63,+27.036,7381634,60,7,1:18.490,225.154,1
24991,1053,817,1,3,6,6,6,8,63,+51.220,7405818,54,12,1:19.341,222.739,1
24992,1053,842,213,10,5,7,7,6,63,+52.818,7407416,52,9,1:18.994,223.718,1
24993,1053,840,117,18,10,8,8,4,63,+56.909,7411507,59,8,1:18.782,224.320,1
24994,1053,839,214,31,9,9,9,2,63,+65.704,7420302,62,15,1:19.422,222.512,1
24995,1053,4,214,14,15,10,10,1,63,+66.561,7421159,62,14,1:19.417,222.526,1
24996,1053,815,9,11,2,11,11,0,63,+67.151,7421749,62,13,1:19.396,222.585,1
24997,1053,852,213,22,20,12,12,0,63,+73.184,7427782,49,4,1:18.334,225.603,1
24998,1053,8,51,7,16,13,13,0,63,+94.773,7449371,62,5,1:18.353,225.548,1
24999,1053,841,51,99,17,14,14,0,62,\N,\N,57,16,1:19.470,222.378,11
25000,1053,20,117,5,0,15,15,0,61,\N,\N,59,10,1:19.074,223.491,6
25001,1053,854,210,47,18,16,16,0,61,\N,\N,58,11,1:19.193,223.156,12
25002,1053,853,210,9,19,17,17,0,61,\N,\N,55,17,1:20.402,219.800,12
25003,1053,822,131,77,8,\N,18,0,30,\N,\N,30,19,1:28.485,199.721,4
25004,1053,847,3,63,12,\N,19,0,30,\N,\N,28,18,1:26.543,204.203,4
25005,1053,849,3,6,14,\N,20,0,0,\N,\N,\N,0,\N,\N,4
25006,1054,1,131,44,2,1,1,25,66,1:34:31.421,5671421,47,4,1:20.933,206.971,1
25007,1054,830,9,33,3,2,2,18,66,+29.148,5700569,62,3,1:20.695,207.581,1
25008,1054,822,131,77,1,3,3,16,66,+33.530,5704951,65,1,1:19.865,209.738,1
25009,1054,815,9,11,4,4,4,12,66,+39.735,5711156,55,2,1:20.643,207.715,1
25010,1054,846,1,4,7,5,5,10,66,+51.369,5722790,55,7,1:21.696,205.038,1
25011,1054,844,6,16,8,6,6,8,66,+55.781,5727202,63,6,1:21.496,205.541,1
25012,1054,839,214,31,6,7,7,6,66,+1:03.749,5735170,34,8,1:21.886,204.562,1
25013,1054,4,214,14,13,8,8,4,66,+1:04.808,5673229,66,5,1:21.032,206.718,1
25014,1054,817,1,3,16,9,9,2,66,+1:15.369,5746790,64,10,1:21.987,204.310,1
25015,1054,842,213,10,9,10,10,1,66,+1:16.463,5747884,65,11,1:22.014,204.243,1
25016,1054,832,6,55,5,11,11,0,66,+1:18.955,5750376,60,14,1:22.325,203.471,1
25017,1054,841,51,99,12,12,12,0,65,\N,\N,60,13,1:22.167,203.862,11
25018,1054,20,117,5,10,13,13,0,65,\N,\N,60,15,1:22.416,203.246,11
25019,1054,840,117,18,17,14,14,0,65,\N,\N,59,9,1:21.970,204.352,11
25020,1054,852,213,22,14,15,15,0,65,\N,\N,61,12,1:22.058,204.133,11
25021,1054,847,3,63,11,16,16,0,65,\N,\N,60,16,1:22.654,202.661,11
25022,1054,854,210,47,19,17,17,0,64,\N,\N,61,17,1:22.755,202.414,12
25023,1054,849,3,6,18,18,18,0,64,\N,\N,60,18,1:23.155,201.440,12
25024,1054,853,210,9,20,19,19,0,64,\N,\N,64,19,1:23.641,200.270,12
25025,1054,8,51,7,15,\N,20,0,1,\N,\N,\N,0,\N,\N,130
25026,1055,1,131,44,1,1,1,25,66,1:33:07.680,5587680,54,5,1:20.665,208.640,1
25027,1055,830,9,33,2,2,2,19,66,+15.841,5603521,62,1,1:18.149,215.357,1
25028,1055,822,131,77,3,3,3,15,66,+26.610,5614290,65,2,1:19.430,211.884,1
25029,1055,844,6,16,4,4,4,12,66,+54.616,5642296,64,4,1:20.459,209.174,1
25030,1055,815,9,11,8,5,5,10,66,+1:03.671,5651351,60,3,1:19.483,211.743,1
25031,1055,817,1,3,7,6,6,8,66,+1:13.768,5661448,60,10,1:21.853,205.612,1
25032,1055,832,6,55,6,7,7,6,66,+1:14.670,5662350,53,9,1:21.568,206.330,1
25033,1055,846,1,4,9,8,8,4,65,\N,\N,56,7,1:21.279,207.064,11
25034,1055,839,214,31,5,9,9,2,65,\N,\N,46,18,1:23.311,202.014,11
25035,1055,842,213,10,12,10,10,1,65,\N,\N,64,8,1:21.375,206.820,11
25036,1055,840,117,18,11,11,11,0,65,\N,\N,47,11,1:22.607,203.735,11
25037,1055,8,51,7,17,12,12,0,65,\N,\N,54,15,1:22.868,203.094,11
25038,1055,20,117,5,13,13,13,0,65,\N,\N,56,14,1:22.820,203.211,11
25039,1055,847,3,63,15,14,14,0,65,\N,\N,30,17,1:23.208,202.264,11
25040,1055,841,51,99,14,15,15,0,65,\N,\N,42,13,1:22.802,203.255,11
25041,1055,849,3,6,19,16,16,0,65,\N,\N,57,16,1:22.905,203.003,11
25042,1055,4,214,14,10,17,17,0,65,\N,\N,63,6,1:21.182,207.311,11
25043,1055,854,210,47,18,18,18,0,64,\N,\N,54,12,1:22.637,203.661,12
25044,1055,853,210,9,20,19,19,0,64,\N,\N,45,19,1:24.040,200.261,12
25045,1055,852,213,22,16,\N,20,0,6,\N,\N,5,20,1:24.825,198.408,10
25047,1056,832,6,55,4,2,2,18,78,+8.968,5945788,35,5,1:14.621,160.989,1
25046,1056,830,9,33,2,1,1,25,78,1:38:56.820,5936820,58,6,1:14.649,160.929,1
25048,1056,846,1,4,5,3,3,15,78,+19.427,5956247,76,7,1:14.670,160.883,1
25049,1056,815,9,11,9,4,4,12,78,+20.490,5957310,32,3,1:14.552,161.138,1
25050,1056,20,117,5,8,5,5,10,78,+52.591,5989411,33,11,1:15.316,159.503,1
25051,1056,842,213,10,6,6,6,8,78,+53.896,5990716,71,14,1:15.412,159.300,1
25052,1056,1,131,44,7,7,7,7,78,+1:08.231,6005051,69,1,1:12.909,164.769,1
25053,1056,840,117,18,13,8,8,4,77,\N,\N,74,8,1:14.674,160.875,11
25054,1056,839,214,31,11,9,9,2,77,\N,\N,41,12,1:15.316,159.503,11
25055,1056,841,51,99,10,10,10,1,77,\N,\N,41,13,1:15.331,159.472,11
25056,1056,8,51,7,14,11,11,0,77,\N,\N,55,9,1:14.971,160.237,11
25057,1056,817,1,3,12,12,12,0,77,\N,\N,43,4,1:14.578,161.082,11
25058,1056,4,214,14,17,13,13,0,77,\N,\N,70,10,1:15.026,160.120,11
25059,1056,847,3,63,15,14,14,0,77,\N,\N,59,15,1:15.539,159.033,11
25060,1056,849,3,6,18,15,15,0,77,\N,\N,66,16,1:15.573,158.961,11
25061,1056,852,213,22,16,16,16,0,77,\N,\N,66,2,1:14.037,162.259,11
25062,1056,853,210,9,19,17,17,0,75,\N,\N,64,19,1:16.866,156.287,13
25063,1056,854,210,47,20,18,18,0,75,\N,\N,51,18,1:16.425,157.189,13
25064,1056,822,131,77,3,\N,19,0,29,\N,\N,18,17,1:15.706,158.682,61
25065,1056,844,6,16,1,\N,20,0,0,\N,\N,\N,0,\N,\N,30
25066,1057,815,9,11,6,1,1,25,51,2:13:36.410,8016410,45,2,1:44.687,206.432,1
25067,1057,20,117,5,11,2,2,18,51,+1.385,8017795,41,4,1:44.890,206.032,1
25068,1057,842,213,10,4,3,3,15,51,+2.762,8019172,44,6,1:45.220,205.386,1
25069,1057,844,6,16,1,4,4,12,51,+3.828,8020238,46,8,1:45.382,205.071,1
25070,1057,846,1,4,9,5,5,10,51,+4.754,8021164,41,7,1:45.326,205.180,1
25071,1057,4,214,14,8,6,6,8,51,+6.382,8022792,42,11,1:45.624,204.601,1
25072,1057,852,213,22,7,7,7,6,51,+6.624,8023034,46,5,1:44.939,205.936,1
25073,1057,832,6,55,5,8,8,4,51,+7.709,8024119,42,13,1:45.700,204.454,1
25074,1057,817,1,3,13,9,9,2,51,+8.874,8025284,43,14,1:45.713,204.428,1
25075,1057,8,51,7,14,10,10,1,51,+9.576,8025986,43,10,1:45.601,204.645,1
25076,1057,841,51,99,20,11,11,0,51,+10.254,8026664,44,9,1:45.575,204.696,1
25077,1057,822,131,77,10,12,12,0,51,+11.264,8027674,43,12,1:45.665,204.521,1
25078,1057,854,210,47,17,13,13,0,51,+14.241,8030651,41,18,1:47.624,200.799,1
25079,1057,853,210,9,18,14,14,0,51,+14.315,8030725,40,19,1:47.747,200.569,1
25080,1057,1,131,44,2,15,15,0,51,+17.668,8034078,43,3,1:44.769,206.270,1
25081,1057,849,3,6,16,16,16,0,51,+43.379,8059789,42,17,1:46.608,202.712,1
25082,1057,847,3,63,15,\N,17,0,48,\N,\N,43,15,1:45.959,203.954,6
25083,1057,830,9,33,3,\N,18,0,45,\N,\N,44,1,1:44.481,206.839,3
25084,1057,840,117,18,19,\N,19,0,29,\N,\N,28,16,1:46.207,203.478,3
25085,1057,839,214,31,12,\N,20,0,3,\N,\N,2,20,1:50.850,194.955,101
25086,1059,830,9,33,1,1,1,26,53,1:27:25.770,5245770,35,1,1:36.404,218.156,1
25087,1059,1,131,44,2,2,2,18,53,+2.904,5248674,44,5,1:37.410,215.903,1
25088,1059,815,9,11,4,3,3,15,53,+8.811,5254581,53,2,1:36.693,217.504,1
25089,1059,822,131,77,3,4,4,12,53,+14.618,5260388,19,3,1:36.960,216.905,1
25090,1059,846,1,4,8,5,5,10,53,+1:04.032,5309802,52,6,1:37.425,215.870,1
25091,1059,817,1,3,10,6,6,8,53,+1:15.857,5321627,45,14,1:38.324,213.896,1
25092,1059,842,213,10,6,7,7,6,53,+1:16.596,5322366,44,11,1:38.103,214.378,1
25093,1059,4,214,14,9,8,8,4,53,+1:17.695,5323465,44,7,1:37.646,215.382,1
25094,1059,20,117,5,12,9,9,2,53,+1:19.666,5325436,52,4,1:37.138,216.508,1
25095,1059,840,117,18,19,10,10,1,53,+1:31.946,5337716,44,9,1:37.828,214.981,1
25096,1059,832,6,55,5,11,11,0,53,+1:39.337,5345107,19,18,1:38.931,212.584,1
25097,1059,847,3,63,14,12,12,0,52,\N,\N,52,13,1:38.314,213.918,11
25098,1059,852,213,22,0,13,13,0,52,\N,\N,18,19,1:38.980,212.479,11
25099,1059,839,214,31,11,14,14,0,52,\N,\N,33,15,1:38.645,213.200,11
25100,1059,841,51,99,13,15,15,0,52,\N,\N,36,16,1:38.702,213.077,11
25101,1059,844,6,16,7,16,16,0,52,\N,\N,43,8,1:37.681,215.304,11
25102,1059,8,51,7,17,17,17,0,52,\N,\N,46,10,1:37.992,214.621,11
25103,1059,849,3,6,16,18,18,0,52,\N,\N,50,12,1:38.313,213.920,11
25104,1059,854,210,47,15,19,19,0,52,\N,\N,51,17,1:38.847,212.765,11
25105,1059,853,210,9,18,20,20,0,52,\N,\N,34,20,1:39.317,211.758,11
25106,1058,830,9,33,1,1,1,25,71,1:22:18.925,4938925,68,3,1:08.017,228.542,1
25107,1058,1,131,44,2,2,2,19,71,+35.743,4974668,71,1,1:07.058,231.811,1
25108,1058,822,131,77,5,3,3,15,71,+46.907,4985832,43,5,1:08.619,226.537,1
